utc_arrival,arrival_epoch,ppa_key,measurement_datetime_raw,measurement_value_raw,measurement_flags_raw,measurement_signalid_raw,measurement_repr,measurement_dict,metadata_repr,metadata_dict
2026-02-04 18:58:18.979,1770231498.979378,2108,"datetime.datetime(2026, 2, 4, 18, 58, 23, 66664, tzinfo=datetime.timezone.utc)",np.float64(60.03681945800781),<StateFlags.NORMAL: 0>,UUID('d424d2b3-7d76-4aa0-b81f-4b002fabdb5b'),d424d2b3-7d76-4aa0-b81f-4b002fabdb5b @ 2026-02-04 18:58:23.066 = 60.037 (0),"{'signalid': UUID('d424d2b3-7d76-4aa0-b81f-4b002fabdb5b'), 'value': np.float64(60.03681945800781), 'timestamp': np.uint64(639058283030666667), 'flags': <StateFlags.NORMAL: 0>, '_signalindexcache': <sttp.transport.signalindexcache.SignalIndexCache object at 0x000001F332B6B3B0>, '_includetime': True, '_usemillisecondresolution': True, '_basetimeoffsets': array([0, 0]), '_timeindex': 0, '_usingbasetimeoffset': False}",<sttp.metadata.record.measurement.MeasurementRecord object at 0x000001F331F02A80>,"{'_signalid': UUID('d424d2b3-7d76-4aa0-b81f-4b002fabdb5b'), '_adder': np.float64(0.0), '_multiplier': np.float64(1.0), '_id': np.uint64(2108), '_source': 'PPA', '_signaltypename': 'UNKN', '_signaltype': <SignalType.UNKN: -1>, '_signalreference': '', '_pointtag': '', '_deviceacronym': '', '_description': '', '_updatedOn': datetime.datetime(1, 1, 1, 0, 0, tzinfo=datetime.timezone.utc), 'device': None, 'phasor': None}"
2026-02-04 18:58:18.987,1770231498.987897,477,"datetime.datetime(2026, 2, 4, 18, 58, 23, 83328, tzinfo=datetime.timezone.utc)",np.float64(60.0373420715332),<StateFlags.NORMAL: 0>,UUID('f10d543c-14bb-44e2-8b41-c8dc4830754a'),f10d543c-14bb-44e2-8b41-c8dc4830754a @ 2026-02-04 18:58:23.083 = 60.037 (0),"{'signalid': UUID('f10d543c-14bb-44e2-8b41-c8dc4830754a'), 'value': np.float64(60.0373420715332), 'timestamp': np.uint64(639058283030833333), 'flags': <StateFlags.NORMAL: 0>, '_signalindexcache': <sttp.transport.signalindexcache.SignalIndexCache object at 0x000001F332B6B3B0>, '_includetime': True, '_usemillisecondresolution': True, '_basetimeoffsets': array([0, 0]), '_timeindex': 0, '_usingbasetimeoffset': False}",<sttp.metadata.record.measurement.MeasurementRecord object at 0x000001F331F00050>,"{'_signalid': UUID('f10d543c-14bb-44e2-8b41-c8dc4830754a'), '_adder': np.float64(0.0), '_multiplier': np.float64(1.0), '_id': np.uint64(477), '_source': 'PPA', '_signaltypename': 'UNKN', '_signaltype': <SignalType.UNKN: -1>, '_signalreference': '', '_pointtag': '', '_deviceacronym': '', '_description': '', '_updatedOn': datetime.datetime(1, 1, 1, 0, 0, tzinfo=datetime.timezone.utc), 'device': None, 'phasor': None}"
2026-02-04 18:58:18.995,1770231498.995977,2108,"datetime.datetime(2026, 2, 4, 18, 58, 23, 83328, tzinfo=datetime.timezone.utc)",np.float64(60.03713607788086),<StateFlags.NORMAL: 0>,UUID('d424d2b3-7d76-4aa0-b81f-4b002fabdb5b'),d424d2b3-7d76-4aa0-b81f-4b002fabdb5b @ 2026-02-04 18:58:23.083 = 60.037 (0),"{'signalid': UUID('d424d2b3-7d76-4aa0-b81f-4b002fabdb5b'), 'value': np.float64(60.03713607788086), 'timestamp': np.uint64(639058283030833333), 'flags': <StateFlags.NORMAL: 0>, '_signalindexcache': <sttp.transport.signalindexcache.SignalIndexCache object at 0x000001F332B6B3B0>, '_includetime': True, '_usemillisecondresolution': True, '_basetimeoffsets': array([0, 0]), '_timeindex': 0, '_usingbasetimeoffset': False}",<sttp.metadata.record.measurement.MeasurementRecord object at 0x000001F331F02A80>,"{'_signalid': UUID('d424d2b3-7d76-4aa0-b81f-4b002fabdb5b'), '_adder': np.float64(0.0), '_multiplier': np.float64(1.0), '_id': np.uint64(2108), '_source': 'PPA', '_signaltypename': 'UNKN', '_signaltype': <SignalType.UNKN: -1>, '_signalreference': '', '_pointtag': '', '_deviceacronym': '', '_description': '', '_updatedOn': datetime.datetime(1, 1, 1, 0, 0, tzinfo=datetime.timezone.utc), 'device': None, 'phasor': None}"
2026-02-04 18:58:18.998,1770231498.998312,2423,"datetime.datetime(2026, 2, 4, 18, 58, 23, tzinfo=datetime.timezone.utc)",np.float64(50.01939010620117),<StateFlags.NORMAL: 0>,UUID('9f7d2122-96d4-4858-8722-26dd2bd4777a'),9f7d2122-96d4-4858-8722-26dd2bd4777a @ 2026-02-04 18:58:23.000 = 50.019 (0),"{'signalid': UUID('9f7d2122-96d4-4858-8722-26dd2bd4777a'), 'value': np.float64(50.01939010620117), 'timestamp': np.uint64(639058283030000000), 'flags': <StateFlags.NORMAL: 0>, '_signalindexcache': <sttp.transport.signalindexcache.SignalIndexCache object at 0x000001F332B6B3B0>, '_includetime': True, '_usemillisecondresolution': True, '_basetimeoffsets': array([0, 0]), '_timeindex': 0, '_usingbasetimeoffset': False}",<sttp.metadata.record.measurement.MeasurementRecord object at 0x000001F331F029F0>,"{'_signalid': UUID('9f7d2122-96d4-4858-8722-26dd2bd4777a'), '_adder': np.float64(0.0), '_multiplier': np.float64(1.0), '_id': np.uint64(2423), '_source': 'PPA', '_signaltypename': 'UNKN', '_signaltype': <SignalType.UNKN: -1>, '_signalreference': '', '_pointtag': '', '_deviceacronym': '', '_description': '', '_updatedOn': datetime.datetime(1, 1, 1, 0, 0, tzinfo=datetime.timezone.utc), 'device': None, 'phasor': None}"
2026-02-04 18:58:19.004,1770231499.004821,477,"datetime.datetime(2026, 2, 4, 18, 58, 23, 100008, tzinfo=datetime.timezone.utc)",np.float64(60.03770065307617),<StateFlags.NORMAL: 0>,UUID('f10d543c-14bb-44e2-8b41-c8dc4830754a'),f10d543c-14bb-44e2-8b41-c8dc4830754a @ 2026-02-04 18:58:23.100 = 60.038 (0),"{'signalid': UUID('f10d543c-14bb-44e2-8b41-c8dc4830754a'), 'value': np.float64(60.03770065307617), 'timestamp': np.uint64(639058283031000000), 'flags': <StateFlags.NORMAL: 0>, '_signalindexcache': <sttp.transport.signalindexcache.SignalIndexCache object at 0x000001F332B6B3B0>, '_includetime': True, '_usemillisecondresolution': True, '_basetimeoffsets': array([0, 0]), '_timeindex': 0, '_usingbasetimeoffset': False}",<sttp.metadata.record.measurement.MeasurementRecord object at 0x000001F331F00050>,"{'_signalid': UUID('f10d543c-14bb-44e2-8b41-c8dc4830754a'), '_adder': np.float64(0.0), '_multiplier': np.float64(1.0), '_id': np.uint64(477), '_source': 'PPA', '_signaltypename': 'UNKN', '_signaltype': <SignalType.UNKN: -1>, '_signalreference': '', '_pointtag': '', '_deviceacronym': '', '_description': '', '_updatedOn': datetime.datetime(1, 1, 1, 0, 0, tzinfo=datetime.timezone.utc), 'device': None, 'phasor': None}"
2026-02-04 18:58:19.012,1770231499.012823,2108,"datetime.datetime(2026, 2, 4, 18, 58, 23, 100008, tzinfo=datetime.timezone.utc)",np.float64(60.03614044189453),<StateFlags.NORMAL: 0>,UUID('d424d2b3-7d76-4aa0-b81f-4b002fabdb5b'),d424d2b3-7d76-4aa0-b81f-4b002fabdb5b @ 2026-02-04 18:58:23.100 = 60.036 (0),"{'signalid': UUID('d424d2b3-7d76-4aa0-b81f-4b002fabdb5b'), 'value': np.float64(60.03614044189453), 'timestamp': np.uint64(639058283031000000), 'flags': <StateFlags.NORMAL: 0>, '_signalindexcache': <sttp.transport.signalindexcache.SignalIndexCache object at 0x000001F332B6B3B0>, '_includetime': True, '_usemillisecondresolution': True, '_basetimeoffsets': array([0, 0]), '_timeindex': 0, '_usingbasetimeoffset': False}",<sttp.metadata.record.measurement.MeasurementRecord object at 0x000001F331F02A80>,"{'_signalid': UUID('d424d2b3-7d76-4aa0-b81f-4b002fabdb5b'), '_adder': np.float64(0.0), '_multiplier': np.float64(1.0), '_id': np.uint64(2108), '_source': 'PPA', '_signaltypename': 'UNKN', '_signaltype': <SignalType.UNKN: -1>, '_signalreference': '', '_pointtag': '', '_deviceacronym': '', '_description': '', '_updatedOn': datetime.datetime(1, 1, 1, 0, 0, tzinfo=datetime.timezone.utc), 'device': None, 'phasor': None}"
2026-02-04 18:58:19.018,1770231499.018335,2423,"datetime.datetime(2026, 2, 4, 18, 58, 23, 20008, tzinfo=datetime.timezone.utc)",np.float64(50.02177429199219),<StateFlags.NORMAL: 0>,UUID('9f7d2122-96d4-4858-8722-26dd2bd4777a'),9f7d2122-96d4-4858-8722-26dd2bd4777a @ 2026-02-04 18:58:23.020 = 50.022 (0),"{'signalid': UUID('9f7d2122-96d4-4858-8722-26dd2bd4777a'), 'value': np.float64(50.02177429199219), 'timestamp': np.uint64(639058283030200000), 'flags': <StateFlags.NORMAL: 0>, '_signalindexcache': <sttp.transport.signalindexcache.SignalIndexCache object at 0x000001F332B6B3B0>, '_includetime': True, '_usemillisecondresolution': True, '_basetimeoffsets': array([0, 0]), '_timeindex': 0, '_usingbasetimeoffset': False}",<sttp.metadata.record.measurement.MeasurementRecord object at 0x000001F331F029F0>,"{'_signalid': UUID('9f7d2122-96d4-4858-8722-26dd2bd4777a'), '_adder': np.float64(0.0), '_multiplier': np.float64(1.0), '_id': np.uint64(2423), '_source': 'PPA', '_signaltypename': 'UNKN', '_signaltype': <SignalType.UNKN: -1>, '_signalreference': '', '_pointtag': '', '_deviceacronym': '', '_description': '', '_updatedOn': datetime.datetime(1, 1, 1, 0, 0, tzinfo=datetime.timezone.utc), 'device': None, 'phasor': None}"
2026-02-04 18:58:19.021,1770231499.021333,477,"datetime.datetime(2026, 2, 4, 18, 58, 23, 116672, tzinfo=datetime.timezone.utc)",np.float64(60.03781509399414),<StateFlags.NORMAL: 0>,UUID('f10d543c-14bb-44e2-8b41-c8dc4830754a'),f10d543c-14bb-44e2-8b41-c8dc4830754a @ 2026-02-04 18:58:23.116 = 60.038 (0),"{'signalid': UUID('f10d543c-14bb-44e2-8b41-c8dc4830754a'), 'value': np.float64(60.03781509399414), 'timestamp': np.uint64(639058283031166667), 'flags': <StateFlags.NORMAL: 0>, '_signalindexcache': <sttp.transport.signalindexcache.SignalIndexCache object at 0x000001F332B6B3B0>, '_includetime': True, '_usemillisecondresolution': True, '_basetimeoffsets': array([0, 0]), '_timeindex': 0, '_usingbasetimeoffset': False}",<sttp.metadata.record.measurement.MeasurementRecord object at 0x000001F331F00050>,"{'_signalid': UUID('f10d543c-14bb-44e2-8b41-c8dc4830754a'), '_adder': np.float64(0.0), '_multiplier': np.float64(1.0), '_id': np.uint64(477), '_source': 'PPA', '_signaltypename': 'UNKN', '_signaltype': <SignalType.UNKN: -1>, '_signalreference': '', '_pointtag': '', '_deviceacronym': '', '_description': '', '_updatedOn': datetime.datetime(1, 1, 1, 0, 0, tzinfo=datetime.timezone.utc), 'device': None, 'phasor': None}"
2026-02-04 18:58:19.028,1770231499.028844,2108,"datetime.datetime(2026, 2, 4, 18, 58, 23, 116672, tzinfo=datetime.timezone.utc)",np.float64(60.03703689575195),<StateFlags.NORMAL: 0>,UUID('d424d2b3-7d76-4aa0-b81f-4b002fabdb5b'),d424d2b3-7d76-4aa0-b81f-4b002fabdb5b @ 2026-02-04 18:58:23.116 = 60.037 (0),"{'signalid': UUID('d424d2b3-7d76-4aa0-b81f-4b002fabdb5b'), 'value': np.float64(60.03703689575195), 'timestamp': np.uint64(639058283031166667), 'flags': <StateFlags.NORMAL: 0>, '_signalindexcache': <sttp.transport.signalindexcache.SignalIndexCache object at 0x000001F332B6B3B0>, '_includetime': True, '_usemillisecondresolution': True, '_basetimeoffsets': array([0, 0]), '_timeindex': 0, '_usingbasetimeoffset': False}",<sttp.metadata.record.measurement.MeasurementRecord object at 0x000001F331F02A80>,"{'_signalid': UUID('d424d2b3-7d76-4aa0-b81f-4b002fabdb5b'), '_adder': np.float64(0.0), '_multiplier': np.float64(1.0), '_id': np.uint64(2108), '_source': 'PPA', '_signaltypename': 'UNKN', '_signaltype': <SignalType.UNKN: -1>, '_signalreference': '', '_pointtag': '', '_deviceacronym': '', '_description': '', '_updatedOn': datetime.datetime(1, 1, 1, 0, 0, tzinfo=datetime.timezone.utc), 'device': None, 'phasor': None}"
2026-02-04 18:58:19.037,1770231499.037992,2423,"datetime.datetime(2026, 2, 4, 18, 58, 23, 40000, tzinfo=datetime.timezone.utc)",np.float64(50.02275466918945),<StateFlags.NORMAL: 0>,UUID('9f7d2122-96d4-4858-8722-26dd2bd4777a'),9f7d2122-96d4-4858-8722-26dd2bd4777a @ 2026-02-04 18:58:23.040 = 50.023 (0),"{'signalid': UUID('9f7d2122-96d4-4858-8722-26dd2bd4777a'), 'value': np.float64(50.02275466918945), 'timestamp': np.uint64(639058283030400000), 'flags': <StateFlags.NORMAL: 0>, '_signalindexcache': <sttp.transport.signalindexcache.SignalIndexCache object at 0x000001F332B6B3B0>, '_includetime': True, '_usemillisecondresolution': True, '_basetimeoffsets': array([0, 0]), '_timeindex': 0, '_usingbasetimeoffset': False}",<sttp.metadata.record.measurement.MeasurementRecord object at 0x000001F331F029F0>,"{'_signalid': UUID('9f7d2122-96d4-4858-8722-26dd2bd4777a'), '_adder': np.float64(0.0), '_multiplier': np.float64(1.0), '_id': np.uint64(2423), '_source': 'PPA', '_signaltypename': 'UNKN', '_signaltype': <SignalType.UNKN: -1>, '_signalreference': '', '_pointtag': '', '_deviceacronym': '', '_description': '', '_updatedOn': datetime.datetime(1, 1, 1, 0, 0, tzinfo=datetime.timezone.utc), 'device': None, 'phasor': None}"
2026-02-04 18:58:19.037,1770231499.037992,477,"datetime.datetime(2026, 2, 4, 18, 58, 23, 133336, tzinfo=datetime.timezone.utc)",np.float64(60.03789138793945),<StateFlags.NORMAL: 0>,UUID('f10d543c-14bb-44e2-8b41-c8dc4830754a'),f10d543c-14bb-44e2-8b41-c8dc4830754a @ 2026-02-04 18:58:23.133 = 60.038 (0),"{'signalid': UUID('f10d543c-14bb-44e2-8b41-c8dc4830754a'), 'value': np.float64(60.03789138793945), 'timestamp': np.uint64(639058283031333333), 'flags': <StateFlags.NORMAL: 0>, '_signalindexcache': <sttp.transport.signalindexcache.SignalIndexCache object at 0x000001F332B6B3B0>, '_includetime': True, '_usemillisecondresolution': True, '_basetimeoffsets': array([0, 0]), '_timeindex': 0, '_usingbasetimeoffset': False}",<sttp.metadata.record.measurement.MeasurementRecord object at 0x000001F331F00050>,"{'_signalid': UUID('f10d543c-14bb-44e2-8b41-c8dc4830754a'), '_adder': np.float64(0.0), '_multiplier': np.float64(1.0), '_id': np.uint64(477), '_source': 'PPA', '_signaltypename': 'UNKN', '_signaltype': <SignalType.UNKN: -1>, '_signalreference': '', '_pointtag': '', '_deviceacronym': '', '_description': '', '_updatedOn': datetime.datetime(1, 1, 1, 0, 0, tzinfo=datetime.timezone.utc), 'device': None, 'phasor': None}"
2026-02-04 18:58:19.046,1770231499.046071,2108,"datetime.datetime(2026, 2, 4, 18, 58, 23, 133336, tzinfo=datetime.timezone.utc)",np.float64(60.03932189941406),<StateFlags.NORMAL: 0>,UUID('d424d2b3-7d76-4aa0-b81f-4b002fabdb5b'),d424d2b3-7d76-4aa0-b81f-4b002fabdb5b @ 2026-02-04 18:58:23.133 = 60.039 (0),"{'signalid': UUID('d424d2b3-7d76-4aa0-b81f-4b002fabdb5b'), 'value': np.float64(60.03932189941406), 'timestamp': np.uint64(639058283031333333), 'flags': <StateFlags.NORMAL: 0>, '_signalindexcache': <sttp.transport.signalindexcache.SignalIndexCache object at 0x000001F332B6B3B0>, '_includetime': True, '_usemillisecondresolution': True, '_basetimeoffsets': array([0, 0]), '_timeindex': 0, '_usingbasetimeoffset': False}",<sttp.metadata.record.measurement.MeasurementRecord object at 0x000001F331F02A80>,"{'_signalid': UUID('d424d2b3-7d76-4aa0-b81f-4b002fabdb5b'), '_adder': np.float64(0.0), '_multiplier': np.float64(1.0), '_id': np.uint64(2108), '_source': 'PPA', '_signaltypename': 'UNKN', '_signaltype': <SignalType.UNKN: -1>, '_signalreference': '', '_pointtag': '', '_deviceacronym': '', '_description': '', '_updatedOn': datetime.datetime(1, 1, 1, 0, 0, tzinfo=datetime.timezone.utc), 'device': None, 'phasor': None}"
2026-02-04 18:58:19.054,1770231499.054427,477,"datetime.datetime(2026, 2, 4, 18, 58, 23, 150000, tzinfo=datetime.timezone.utc)",np.float64(60.037620544433594),<StateFlags.NORMAL: 0>,UUID('f10d543c-14bb-44e2-8b41-c8dc4830754a'),f10d543c-14bb-44e2-8b41-c8dc4830754a @ 2026-02-04 18:58:23.150 = 60.038 (0),"{'signalid': UUID('f10d543c-14bb-44e2-8b41-c8dc4830754a'), 'value': np.float64(60.037620544433594), 'timestamp': np.uint64(639058283031500000), 'flags': <StateFlags.NORMAL: 0>, '_signalindexcache': <sttp.transport.signalindexcache.SignalIndexCache object at 0x000001F332B6B3B0>, '_includetime': True, '_usemillisecondresolution': True, '_basetimeoffsets': array([0, 0]), '_timeindex': 0, '_usingbasetimeoffset': False}",<sttp.metadata.record.measurement.MeasurementRecord object at 0x000001F331F00050>,"{'_signalid': UUID('f10d543c-14bb-44e2-8b41-c8dc4830754a'), '_adder': np.float64(0.0), '_multiplier': np.float64(1.0), '_id': np.uint64(477), '_source': 'PPA', '_signaltypename': 'UNKN', '_signaltype': <SignalType.UNKN: -1>, '_signalreference': '', '_pointtag': '', '_deviceacronym': '', '_description': '', '_updatedOn': datetime.datetime(1, 1, 1, 0, 0, tzinfo=datetime.timezone.utc), 'device': None, 'phasor': None}"
2026-02-04 18:58:19.058,1770231499.058427,2423,"datetime.datetime(2026, 2, 4, 18, 58, 23, 59992, tzinfo=datetime.timezone.utc)",np.float64(50.021888732910156),<StateFlags.NORMAL: 0>,UUID('9f7d2122-96d4-4858-8722-26dd2bd4777a'),9f7d2122-96d4-4858-8722-26dd2bd4777a @ 2026-02-04 18:58:23.059 = 50.022 (0),"{'signalid': UUID('9f7d2122-96d4-4858-8722-26dd2bd4777a'), 'value': np.float64(50.021888732910156), 'timestamp': np.uint64(639058283030600000), 'flags': <StateFlags.NORMAL: 0>, '_signalindexcache': <sttp.transport.signalindexcache.SignalIndexCache object at 0x000001F332B6B3B0>, '_includetime': True, '_usemillisecondresolution': True, '_basetimeoffsets': array([0, 0]), '_timeindex': 0, '_usingbasetimeoffset': False}",<sttp.metadata.record.measurement.MeasurementRecord object at 0x000001F331F029F0>,"{'_signalid': UUID('9f7d2122-96d4-4858-8722-26dd2bd4777a'), '_adder': np.float64(0.0), '_multiplier': np.float64(1.0), '_id': np.uint64(2423), '_source': 'PPA', '_signaltypename': 'UNKN', '_signaltype': <SignalType.UNKN: -1>, '_signalreference': '', '_pointtag': '', '_deviceacronym': '', '_description': '', '_updatedOn': datetime.datetime(1, 1, 1, 0, 0, tzinfo=datetime.timezone.utc), 'device': None, 'phasor': None}"
2026-02-04 18:58:19.061,1770231499.061427,2108,"datetime.datetime(2026, 2, 4, 18, 58, 23, 150000, tzinfo=datetime.timezone.utc)",np.float64(60.03899002075195),<StateFlags.NORMAL: 0>,UUID('d424d2b3-7d76-4aa0-b81f-4b002fabdb5b'),d424d2b3-7d76-4aa0-b81f-4b002fabdb5b @ 2026-02-04 18:58:23.150 = 60.039 (0),"{'signalid': UUID('d424d2b3-7d76-4aa0-b81f-4b002fabdb5b'), 'value': np.float64(60.03899002075195), 'timestamp': np.uint64(639058283031500000), 'flags': <StateFlags.NORMAL: 0>, '_signalindexcache': <sttp.transport.signalindexcache.SignalIndexCache object at 0x000001F332B6B3B0>, '_includetime': True, '_usemillisecondresolution': True, '_basetimeoffsets': array([0, 0]), '_timeindex': 0, '_usingbasetimeoffset': False}",<sttp.metadata.record.measurement.MeasurementRecord object at 0x000001F331F02A80>,"{'_signalid': UUID('d424d2b3-7d76-4aa0-b81f-4b002fabdb5b'), '_adder': np.float64(0.0), '_multiplier': np.float64(1.0), '_id': np.uint64(2108), '_source': 'PPA', '_signaltypename': 'UNKN', '_signaltype': <SignalType.UNKN: -1>, '_signalreference': '', '_pointtag': '', '_deviceacronym': '', '_description': '', '_updatedOn': datetime.datetime(1, 1, 1, 0, 0, tzinfo=datetime.timezone.utc), 'device': None, 'phasor': None}"
2026-02-04 18:58:19.070,1770231499.070937,477,"datetime.datetime(2026, 2, 4, 18, 58, 23, 166672, tzinfo=datetime.timezone.utc)",np.float64(60.03757858276367),<StateFlags.NORMAL: 0>,UUID('f10d543c-14bb-44e2-8b41-c8dc4830754a'),f10d543c-14bb-44e2-8b41-c8dc4830754a @ 2026-02-04 18:58:23.166 = 60.038 (0),"{'signalid': UUID('f10d543c-14bb-44e2-8b41-c8dc4830754a'), 'value': np.float64(60.03757858276367), 'timestamp': np.uint64(639058283031666667), 'flags': <StateFlags.NORMAL: 0>, '_signalindexcache': <sttp.transport.signalindexcache.SignalIndexCache object at 0x000001F332B6B3B0>, '_includetime': True, '_usemillisecondresolution': True, '_basetimeoffsets': array([0, 0]), '_timeindex': 0, '_usingbasetimeoffset': False}",<sttp.metadata.record.measurement.MeasurementRecord object at 0x000001F331F00050>,"{'_signalid': UUID('f10d543c-14bb-44e2-8b41-c8dc4830754a'), '_adder': np.float64(0.0), '_multiplier': np.float64(1.0), '_id': np.uint64(477), '_source': 'PPA', '_signaltypename': 'UNKN', '_signaltype': <SignalType.UNKN: -1>, '_signalreference': '', '_pointtag': '', '_deviceacronym': '', '_description': '', '_updatedOn': datetime.datetime(1, 1, 1, 0, 0, tzinfo=datetime.timezone.utc), 'device': None, 'phasor': None}"
2026-02-04 18:58:19.078,1770231499.078026,2423,"datetime.datetime(2026, 2, 4, 18, 58, 23, 80000, tzinfo=datetime.timezone.utc)",np.float64(50.02175521850586),<StateFlags.NORMAL: 0>,UUID('9f7d2122-96d4-4858-8722-26dd2bd4777a'),9f7d2122-96d4-4858-8722-26dd2bd4777a @ 2026-02-04 18:58:23.080 = 50.022 (0),"{'signalid': UUID('9f7d2122-96d4-4858-8722-26dd2bd4777a'), 'value': np.float64(50.02175521850586), 'timestamp': np.uint64(639058283030800000), 'flags': <StateFlags.NORMAL: 0>, '_signalindexcache': <sttp.transport.signalindexcache.SignalIndexCache object at 0x000001F332B6B3B0>, '_includetime': True, '_usemillisecondresolution': True, '_basetimeoffsets': array([0, 0]), '_timeindex': 0, '_usingbasetimeoffset': False}",<sttp.metadata.record.measurement.MeasurementRecord object at 0x000001F331F029F0>,"{'_signalid': UUID('9f7d2122-96d4-4858-8722-26dd2bd4777a'), '_adder': np.float64(0.0), '_multiplier': np.float64(1.0), '_id': np.uint64(2423), '_source': 'PPA', '_signaltypename': 'UNKN', '_signaltype': <SignalType.UNKN: -1>, '_signalreference': '', '_pointtag': '', '_deviceacronym': '', '_description': '', '_updatedOn': datetime.datetime(1, 1, 1, 0, 0, tzinfo=datetime.timezone.utc), 'device': None, 'phasor': None}"
